CustomerID,TransactionID,TransactionDate,AmountSpent,ProductCategory,InteractionID,InteractionDate,InteractionType,ResolutionStatus,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus
495,9948,2022-10-15,224.81,Furniture,6442.0,2022-04-21,Inquiry,Unresolved,2023-01-07,37,Online Banking,0
495,2601,2022-06-07,371.46,Books,6442.0,2022-04-21,Inquiry,Unresolved,2023-01-07,37,Online Banking,0
496,8560,2022-04-17,104.08,Books,7695.0,2022-01-27,Feedback,Resolved,2023-12-29,1,Website,0
496,9535,2022-05-22,112.71,Groceries,7695.0,2022-01-27,Feedback,Resolved,2023-12-29,1,Website,0
497,9373,2022-09-07,423.73,Clothing,2728.0,2022-04-07,Complaint,Unresolved,2023-08-30,40,Mobile App,0
497,9373,2022-09-07,423.73,Clothing,2692.0,2022-05-28,Complaint,Unresolved,2023-08-30,40,Mobile App,0
497,9366,2022-03-30,104.52,Electronics,2728.0,2022-04-07,Complaint,Unresolved,2023-08-30,40,Mobile App,0
497,9366,2022-03-30,104.52,Electronics,2692.0,2022-05-28,Complaint,Unresolved,2023-08-30,40,Mobile App,0
497,3496,2022-08-20,342.02,Electronics,2728.0,2022-04-07,Complaint,Unresolved,2023-08-30,40,Mobile App,0
497,3496,2022-08-20,342.02,Electronics,2692.0,2022-05-28,Complaint,Unresolved,2023-08-30,40,Mobile App,0
497,1139,2022-08-01,97.06,Furniture,2728.0,2022-04-07,Complaint,Unresolved,2023-08-30,40,Mobile App,0
497,1139,2022-08-01,97.06,Furniture,2692.0,2022-05-28,Complaint,Unresolved,2023-08-30,40,Mobile App,0
497,8683,2022-08-13,135.77,Groceries,2728.0,2022-04-07,Complaint,Unresolved,2023-08-30,40,Mobile App,0
497,8683,2022-08-13,135.77,Groceries,2692.0,2022-05-28,Complaint,Unresolved,2023-08-30,40,Mobile App,0
497,1420,2022-12-14,451.67,Furniture,2728.0,2022-04-07,Complaint,Unresolved,2023-08-30,40,Mobile App,0
497,1420,2022-12-14,451.67,Furniture,2692.0,2022-05-28,Complaint,Unresolved,2023-08-30,40,Mobile App,0
498,4546,2022-01-22,438.01,Furniture,,,,,2023-06-28,5,Website,1
498,1206,2022-07-23,325.9,Books,,,,,2023-06-28,5,Website,1
499,1082,2022-11-26,123.1,Clothing,5421.0,2022-01-07,Complaint,Resolved,2023-11-30,2,Mobile App,0
499,6560,2022-10-09,335.67,Books,5421.0,2022-01-07,Complaint,Resolved,2023-11-30,2,Mobile App,0
500,7054,2022-03-10,28.92,Clothing,,,,,2023-11-22,46,Online Banking,0
500,5961,2022-10-15,285.66,Books,,,,,2023-11-22,46,Online Banking,0
500,2462,2022-09-01,303.3,Furniture,,,,,2023-11-22,46,Online Banking,0
500,1023,2022-03-13,194.12,Furniture,,,,,2023-11-22,46,Online Banking,0
500,3378,2022-09-20,439.24,Groceries,,,,,2023-11-22,46,Online Banking,0
500,5575,2022-06-15,54.28,Electronics,,,,,2023-11-22,46,Online Banking,0
500,9433,2022-10-28,183.5,Furniture,,,,,2023-11-22,46,Online Banking,0
500,5755,2022-10-16,475.94,Clothing,,,,,2023-11-22,46,Online Banking,0
500,5911,2022-05-05,464.26,Clothing,,,,,2023-11-22,46,Online Banking,0
501,2209,2022-07-25,46.2,Electronics,,,,,2023-04-15,25,Online Banking,0
501,5450,2022-12-29,52.75,Groceries,,,,,2023-04-15,25,Online Banking,0
501,8772,2022-07-09,64.79,Electronics,,,,,2023-04-15,25,Online Banking,0
501,2851,2022-02-07,90.9,Clothing,,,,,2023-04-15,25,Online Banking,0
501,5389,2022-06-28,344.81,Books,,,,,2023-04-15,25,Online Banking,0
501,3224,2022-02-23,266.02,Electronics,,,,,2023-04-15,25,Online Banking,0
501,1133,2022-04-03,13.43,Furniture,,,,,2023-04-15,25,Online Banking,0
501,3677,2022-12-12,438.28,Electronics,,,,,2023-04-15,25,Online Banking,0
502,6738,2022-10-29,59.75,Furniture,7102.0,2022-02-02,Feedback,Unresolved,2023-09-20,38,Mobile App,0
502,6738,2022-10-29,59.75,Furniture,7055.0,2022-04-03,Complaint,Unresolved,2023-09-20,38,Mobile App,0
502,2705,2022-07-15,88.34,Groceries,7102.0,2022-02-02,Feedback,Unresolved,2023-09-20,38,Mobile App,0
502,2705,2022-07-15,88.34,Groceries,7055.0,2022-04-03,Complaint,Unresolved,2023-09-20,38,Mobile App,0
502,4155,2022-11-19,222.66,Clothing,7102.0,2022-02-02,Feedback,Unresolved,2023-09-20,38,Mobile App,0
502,4155,2022-11-19,222.66,Clothing,7055.0,2022-04-03,Complaint,Unresolved,2023-09-20,38,Mobile App,0
502,8563,2022-03-26,332.58,Furniture,7102.0,2022-02-02,Feedback,Unresolved,2023-09-20,38,Mobile App,0
502,8563,2022-03-26,332.58,Furniture,7055.0,2022-04-03,Complaint,Unresolved,2023-09-20,38,Mobile App,0
503,5927,2022-12-02,202.38,Furniture,,,,,2023-12-07,25,Website,0
503,7689,2022-04-22,275.59,Books,,,,,2023-12-07,25,Website,0
503,6922,2022-05-22,304.52,Furniture,,,,,2023-12-07,25,Website,0
503,2827,2022-03-12,335.28,Electronics,,,,,2023-12-07,25,Website,0
503,4919,2022-11-24,198.55,Groceries,,,,,2023-12-07,25,Website,0
503,6836,2022-10-27,20.26,Furniture,,,,,2023-12-07,25,Website,0
504,3947,2022-05-12,110.7,Books,7995.0,2022-06-06,Feedback,Unresolved,2023-11-04,48,Mobile App,0
504,6669,2022-05-27,229.14,Furniture,7995.0,2022-06-06,Feedback,Unresolved,2023-11-04,48,Mobile App,0
504,6955,2022-02-09,212.09,Groceries,7995.0,2022-06-06,Feedback,Unresolved,2023-11-04,48,Mobile App,0
505,1817,2022-12-19,324.56,Furniture,8923.0,2022-05-14,Complaint,Unresolved,2023-06-23,22,Mobile App,0
505,1817,2022-12-19,324.56,Furniture,5618.0,2022-03-19,Complaint,Resolved,2023-06-23,22,Mobile App,0
505,3456,2022-04-02,340.75,Clothing,8923.0,2022-05-14,Complaint,Unresolved,2023-06-23,22,Mobile App,0
505,3456,2022-04-02,340.75,Clothing,5618.0,2022-03-19,Complaint,Resolved,2023-06-23,22,Mobile App,0
505,2769,2022-06-30,220.69,Books,8923.0,2022-05-14,Complaint,Unresolved,2023-06-23,22,Mobile App,0
505,2769,2022-06-30,220.69,Books,5618.0,2022-03-19,Complaint,Resolved,2023-06-23,22,Mobile App,0
505,9013,2022-08-25,392.04,Books,8923.0,2022-05-14,Complaint,Unresolved,2023-06-23,22,Mobile App,0
505,9013,2022-08-25,392.04,Books,5618.0,2022-03-19,Complaint,Resolved,2023-06-23,22,Mobile App,0
505,4982,2022-07-31,324.29,Clothing,8923.0,2022-05-14,Complaint,Unresolved,2023-06-23,22,Mobile App,0
505,4982,2022-07-31,324.29,Clothing,5618.0,2022-03-19,Complaint,Resolved,2023-06-23,22,Mobile App,0
505,1928,2022-12-11,243.71,Furniture,8923.0,2022-05-14,Complaint,Unresolved,2023-06-23,22,Mobile App,0
505,1928,2022-12-11,243.71,Furniture,5618.0,2022-03-19,Complaint,Resolved,2023-06-23,22,Mobile App,0
505,3632,2022-02-16,466.66,Books,8923.0,2022-05-14,Complaint,Unresolved,2023-06-23,22,Mobile App,0
505,3632,2022-02-16,466.66,Books,5618.0,2022-03-19,Complaint,Resolved,2023-06-23,22,Mobile App,0
506,2519,2022-01-26,385.66,Groceries,4409.0,2022-01-26,Inquiry,Unresolved,2023-08-10,1,Online Banking,1
506,2519,2022-01-26,385.66,Groceries,4112.0,2022-05-18,Complaint,Unresolved,2023-08-10,1,Online Banking,1
506,3683,2022-03-19,68.56,Electronics,4409.0,2022-01-26,Inquiry,Unresolved,2023-08-10,1,Online Banking,1
506,3683,2022-03-19,68.56,Electronics,4112.0,2022-05-18,Complaint,Unresolved,2023-08-10,1,Online Banking,1
506,5387,2022-02-16,239.68,Groceries,4409.0,2022-01-26,Inquiry,Unresolved,2023-08-10,1,Online Banking,1
506,5387,2022-02-16,239.68,Groceries,4112.0,2022-05-18,Complaint,Unresolved,2023-08-10,1,Online Banking,1
506,5719,2022-01-17,315.84,Clothing,4409.0,2022-01-26,Inquiry,Unresolved,2023-08-10,1,Online Banking,1
506,5719,2022-01-17,315.84,Clothing,4112.0,2022-05-18,Complaint,Unresolved,2023-08-10,1,Online Banking,1
507,3978,2022-08-25,79.58,Furniture,6898.0,2022-09-18,Complaint,Unresolved,2023-10-15,25,Online Banking,1
507,3978,2022-08-25,79.58,Furniture,9915.0,2022-11-26,Inquiry,Resolved,2023-10-15,25,Online Banking,1
507,1585,2022-10-11,42.85,Furniture,6898.0,2022-09-18,Complaint,Unresolved,2023-10-15,25,Online Banking,1
507,1585,2022-10-11,42.85,Furniture,9915.0,2022-11-26,Inquiry,Resolved,2023-10-15,25,Online Banking,1
507,3812,2022-02-01,496.88,Clothing,6898.0,2022-09-18,Complaint,Unresolved,2023-10-15,25,Online Banking,1
507,3812,2022-02-01,496.88,Clothing,9915.0,2022-11-26,Inquiry,Resolved,2023-10-15,25,Online Banking,1
507,9871,2022-09-09,41.49,Furniture,6898.0,2022-09-18,Complaint,Unresolved,2023-10-15,25,Online Banking,1
507,9871,2022-09-09,41.49,Furniture,9915.0,2022-11-26,Inquiry,Resolved,2023-10-15,25,Online Banking,1
507,9353,2022-03-20,490.44,Electronics,6898.0,2022-09-18,Complaint,Unresolved,2023-10-15,25,Online Banking,1
507,9353,2022-03-20,490.44,Electronics,9915.0,2022-11-26,Inquiry,Resolved,2023-10-15,25,Online Banking,1
507,4305,2022-05-07,467.57,Furniture,6898.0,2022-09-18,Complaint,Unresolved,2023-10-15,25,Online Banking,1
507,4305,2022-05-07,467.57,Furniture,9915.0,2022-11-26,Inquiry,Resolved,2023-10-15,25,Online Banking,1
507,2233,2022-08-09,159.68,Electronics,6898.0,2022-09-18,Complaint,Unresolved,2023-10-15,25,Online Banking,1
507,2233,2022-08-09,159.68,Electronics,9915.0,2022-11-26,Inquiry,Resolved,2023-10-15,25,Online Banking,1
507,7988,2022-03-27,296.26,Books,6898.0,2022-09-18,Complaint,Unresolved,2023-10-15,25,Online Banking,1
507,7988,2022-03-27,296.26,Books,9915.0,2022-11-26,Inquiry,Resolved,2023-10-15,25,Online Banking,1
507,5740,2022-06-20,250.28,Clothing,6898.0,2022-09-18,Complaint,Unresolved,2023-10-15,25,Online Banking,1
507,5740,2022-06-20,250.28,Clothing,9915.0,2022-11-26,Inquiry,Resolved,2023-10-15,25,Online Banking,1
508,1935,2022-03-20,225.5,Furniture,,,,,2023-10-21,33,Online Banking,0
508,6985,2022-03-02,228.62,Books,,,,,2023-10-21,33,Online Banking,0
508,8096,2022-05-11,436.7,Groceries,,,,,2023-10-21,33,Online Banking,0
508,4090,2022-01-03,351.09,Books,,,,,2023-10-21,33,Online Banking,0
508,5977,2022-09-29,294.7,Books,,,,,2023-10-21,33,Online Banking,0
509,1818,2022-10-29,389.03,Groceries,2491.0,2022-08-20,Inquiry,Unresolved,2023-08-08,22,Website,1
509,2988,2022-12-27,450.47,Groceries,2491.0,2022-08-20,Inquiry,Unresolved,2023-08-08,22,Website,1
509,2774,2022-07-23,91.6,Electronics,2491.0,2022-08-20,Inquiry,Unresolved,2023-08-08,22,Website,1
509,8243,2022-02-14,134.33,Electronics,2491.0,2022-08-20,Inquiry,Unresolved,2023-08-08,22,Website,1
509,8494,2022-10-19,223.45,Books,2491.0,2022-08-20,Inquiry,Unresolved,2023-08-08,22,Website,1
509,5635,2022-07-30,171.3,Books,2491.0,2022-08-20,Inquiry,Unresolved,2023-08-08,22,Website,1
509,5234,2022-02-27,426.79,Clothing,2491.0,2022-08-20,Inquiry,Unresolved,2023-08-08,22,Website,1
509,2286,2022-08-17,91.13,Furniture,2491.0,2022-08-20,Inquiry,Unresolved,2023-08-08,22,Website,1
509,8033,2022-09-10,468.44,Clothing,2491.0,2022-08-20,Inquiry,Unresolved,2023-08-08,22,Website,1
510,4562,2022-04-01,392.1,Groceries,3705.0,2022-10-24,Complaint,Unresolved,2023-07-04,31,Mobile App,1
511,2196,2022-12-24,196.94,Furniture,2700.0,2022-01-06,Complaint,Resolved,2023-02-12,19,Online Banking,1
511,7043,2022-08-02,316.62,Books,2700.0,2022-01-06,Complaint,Resolved,2023-02-12,19,Online Banking,1
511,8018,2022-08-14,424.16,Books,2700.0,2022-01-06,Complaint,Resolved,2023-02-12,19,Online Banking,1
511,7486,2022-06-07,223.98,Furniture,2700.0,2022-01-06,Complaint,Resolved,2023-02-12,19,Online Banking,1
511,8166,2022-10-08,170.6,Electronics,2700.0,2022-01-06,Complaint,Resolved,2023-02-12,19,Online Banking,1
511,8422,2022-11-17,206.95,Clothing,2700.0,2022-01-06,Complaint,Resolved,2023-02-12,19,Online Banking,1
511,1767,2022-12-22,357.02,Groceries,2700.0,2022-01-06,Complaint,Resolved,2023-02-12,19,Online Banking,1
511,2922,2022-01-29,7.23,Furniture,2700.0,2022-01-06,Complaint,Resolved,2023-02-12,19,Online Banking,1
511,2934,2022-03-22,124.38,Clothing,2700.0,2022-01-06,Complaint,Resolved,2023-02-12,19,Online Banking,1
512,2394,2022-10-07,340.3,Groceries,,,,,2023-08-02,48,Mobile App,0
512,8897,2022-06-08,470.01,Furniture,,,,,2023-08-02,48,Mobile App,0
512,8821,2022-04-18,438.06,Groceries,,,,,2023-08-02,48,Mobile App,0
512,3228,2022-04-04,29.73,Books,,,,,2023-08-02,48,Mobile App,0
512,8279,2022-12-03,84.25,Furniture,,,,,2023-08-02,48,Mobile App,0
513,3177,2022-06-19,172.81,Clothing,,,,,2023-06-18,18,Online Banking,0
514,3424,2022-02-12,292.25,Electronics,,,,,2023-07-23,1,Mobile App,0
514,5583,2022-10-28,140.03,Clothing,,,,,2023-07-23,1,Mobile App,0
514,8383,2022-04-06,96.18,Books,,,,,2023-07-23,1,Mobile App,0
514,5985,2022-03-09,355.8,Furniture,,,,,2023-07-23,1,Mobile App,0
514,4553,2022-05-17,304.19,Electronics,,,,,2023-07-23,1,Mobile App,0
514,7090,2022-01-29,417.84,Furniture,,,,,2023-07-23,1,Mobile App,0
515,5530,2022-01-03,439.65,Electronics,,,,,2023-01-06,19,Online Banking,0
515,3205,2022-05-01,237.79,Groceries,,,,,2023-01-06,19,Online Banking,0
515,1921,2022-02-12,438.0,Furniture,,,,,2023-01-06,19,Online Banking,0
515,7249,2022-12-01,64.38,Clothing,,,,,2023-01-06,19,Online Banking,0
515,6968,2022-03-09,21.16,Furniture,,,,,2023-01-06,19,Online Banking,0
515,1749,2022-12-03,438.6,Clothing,,,,,2023-01-06,19,Online Banking,0
516,7334,2022-01-28,10.7,Clothing,,,,,2023-12-28,14,Mobile App,1
516,6761,2022-08-17,479.35,Furniture,,,,,2023-12-28,14,Mobile App,1
516,2230,2022-09-24,122.17,Furniture,,,,,2023-12-28,14,Mobile App,1
517,7474,2022-03-22,211.22,Electronics,,,,,2023-01-11,11,Online Banking,0
517,8855,2022-06-07,71.46,Electronics,,,,,2023-01-11,11,Online Banking,0
517,9908,2022-09-04,87.97,Books,,,,,2023-01-11,11,Online Banking,0
517,1425,2022-12-21,296.9,Books,,,,,2023-01-11,11,Online Banking,0
517,2484,2022-04-18,406.43,Groceries,,,,,2023-01-11,11,Online Banking,0
518,5469,2022-03-28,85.19,Electronics,2149.0,2022-04-30,Feedback,Unresolved,2023-09-25,8,Mobile App,1
518,5469,2022-03-28,85.19,Electronics,3793.0,2022-04-23,Inquiry,Resolved,2023-09-25,8,Mobile App,1
518,1856,2022-01-23,307.41,Groceries,2149.0,2022-04-30,Feedback,Unresolved,2023-09-25,8,Mobile App,1
518,1856,2022-01-23,307.41,Groceries,3793.0,2022-04-23,Inquiry,Resolved,2023-09-25,8,Mobile App,1
518,5458,2022-11-13,367.95,Books,2149.0,2022-04-30,Feedback,Unresolved,2023-09-25,8,Mobile App,1
518,5458,2022-11-13,367.95,Books,3793.0,2022-04-23,Inquiry,Resolved,2023-09-25,8,Mobile App,1
518,3495,2022-08-12,400.54,Furniture,2149.0,2022-04-30,Feedback,Unresolved,2023-09-25,8,Mobile App,1
518,3495,2022-08-12,400.54,Furniture,3793.0,2022-04-23,Inquiry,Resolved,2023-09-25,8,Mobile App,1
518,2338,2022-07-16,245.64,Clothing,2149.0,2022-04-30,Feedback,Unresolved,2023-09-25,8,Mobile App,1
518,2338,2022-07-16,245.64,Clothing,3793.0,2022-04-23,Inquiry,Resolved,2023-09-25,8,Mobile App,1
518,1803,2022-10-04,362.81,Books,2149.0,2022-04-30,Feedback,Unresolved,2023-09-25,8,Mobile App,1
518,1803,2022-10-04,362.81,Books,3793.0,2022-04-23,Inquiry,Resolved,2023-09-25,8,Mobile App,1
518,1541,2022-10-16,459.05,Groceries,2149.0,2022-04-30,Feedback,Unresolved,2023-09-25,8,Mobile App,1
518,1541,2022-10-16,459.05,Groceries,3793.0,2022-04-23,Inquiry,Resolved,2023-09-25,8,Mobile App,1
518,3644,2022-10-14,411.89,Groceries,2149.0,2022-04-30,Feedback,Unresolved,2023-09-25,8,Mobile App,1
518,3644,2022-10-14,411.89,Groceries,3793.0,2022-04-23,Inquiry,Resolved,2023-09-25,8,Mobile App,1
518,5059,2022-11-07,438.12,Books,2149.0,2022-04-30,Feedback,Unresolved,2023-09-25,8,Mobile App,1
518,5059,2022-11-07,438.12,Books,3793.0,2022-04-23,Inquiry,Resolved,2023-09-25,8,Mobile App,1
519,9542,2022-05-05,164.16,Books,2916.0,2022-07-10,Complaint,Unresolved,2023-06-09,18,Mobile App,0
519,9542,2022-05-05,164.16,Books,8746.0,2022-06-01,Complaint,Resolved,2023-06-09,18,Mobile App,0
519,8221,2022-09-18,133.96,Books,2916.0,2022-07-10,Complaint,Unresolved,2023-06-09,18,Mobile App,0
519,8221,2022-09-18,133.96,Books,8746.0,2022-06-01,Complaint,Resolved,2023-06-09,18,Mobile App,0
519,8659,2022-11-01,320.94,Groceries,2916.0,2022-07-10,Complaint,Unresolved,2023-06-09,18,Mobile App,0
519,8659,2022-11-01,320.94,Groceries,8746.0,2022-06-01,Complaint,Resolved,2023-06-09,18,Mobile App,0
519,9530,2022-09-05,440.76,Clothing,2916.0,2022-07-10,Complaint,Unresolved,2023-06-09,18,Mobile App,0
519,9530,2022-09-05,440.76,Clothing,8746.0,2022-06-01,Complaint,Resolved,2023-06-09,18,Mobile App,0
519,9472,2022-04-29,66.03,Electronics,2916.0,2022-07-10,Complaint,Unresolved,2023-06-09,18,Mobile App,0
519,9472,2022-04-29,66.03,Electronics,8746.0,2022-06-01,Complaint,Resolved,2023-06-09,18,Mobile App,0
519,6844,2022-10-31,19.95,Furniture,2916.0,2022-07-10,Complaint,Unresolved,2023-06-09,18,Mobile App,0
519,6844,2022-10-31,19.95,Furniture,8746.0,2022-06-01,Complaint,Resolved,2023-06-09,18,Mobile App,0
519,8009,2022-05-19,92.42,Furniture,2916.0,2022-07-10,Complaint,Unresolved,2023-06-09,18,Mobile App,0
519,8009,2022-05-19,92.42,Furniture,8746.0,2022-06-01,Complaint,Resolved,2023-06-09,18,Mobile App,0
519,2898,2022-11-22,305.54,Groceries,2916.0,2022-07-10,Complaint,Unresolved,2023-06-09,18,Mobile App,0
519,2898,2022-11-22,305.54,Groceries,8746.0,2022-06-01,Complaint,Resolved,2023-06-09,18,Mobile App,0
519,8722,2022-06-25,350.64,Electronics,2916.0,2022-07-10,Complaint,Unresolved,2023-06-09,18,Mobile App,0
519,8722,2022-06-25,350.64,Electronics,8746.0,2022-06-01,Complaint,Resolved,2023-06-09,18,Mobile App,0
520,3063,2022-07-18,432.33,Furniture,7731.0,2022-08-28,Inquiry,Resolved,2023-07-16,9,Mobile App,0
520,3063,2022-07-18,432.33,Furniture,4466.0,2022-06-05,Complaint,Resolved,2023-07-16,9,Mobile App,0
520,7708,2022-08-17,458.25,Clothing,7731.0,2022-08-28,Inquiry,Resolved,2023-07-16,9,Mobile App,0
520,7708,2022-08-17,458.25,Clothing,4466.0,2022-06-05,Complaint,Resolved,2023-07-16,9,Mobile App,0
520,7605,2022-12-16,418.31,Furniture,7731.0,2022-08-28,Inquiry,Resolved,2023-07-16,9,Mobile App,0
520,7605,2022-12-16,418.31,Furniture,4466.0,2022-06-05,Complaint,Resolved,2023-07-16,9,Mobile App,0
520,1412,2022-05-26,473.21,Furniture,7731.0,2022-08-28,Inquiry,Resolved,2023-07-16,9,Mobile App,0
520,1412,2022-05-26,473.21,Furniture,4466.0,2022-06-05,Complaint,Resolved,2023-07-16,9,Mobile App,0
520,8602,2022-04-18,177.19,Books,7731.0,2022-08-28,Inquiry,Resolved,2023-07-16,9,Mobile App,0
520,8602,2022-04-18,177.19,Books,4466.0,2022-06-05,Complaint,Resolved,2023-07-16,9,Mobile App,0
521,5078,2022-01-12,205.48,Furniture,5602.0,2022-05-18,Complaint,Unresolved,2023-02-09,43,Website,1
521,5078,2022-01-12,205.48,Furniture,4994.0,2022-01-31,Feedback,Resolved,2023-02-09,43,Website,1
521,1003,2022-04-12,440.27,Electronics,5602.0,2022-05-18,Complaint,Unresolved,2023-02-09,43,Website,1
521,1003,2022-04-12,440.27,Electronics,4994.0,2022-01-31,Feedback,Resolved,2023-02-09,43,Website,1
522,3072,2022-07-21,494.34,Books,2189.0,2022-09-11,Feedback,Unresolved,2023-09-15,28,Website,0
522,3072,2022-07-21,494.34,Books,3818.0,2022-09-03,Feedback,Resolved,2023-09-15,28,Website,0
522,2017,2022-06-23,368.47,Electronics,2189.0,2022-09-11,Feedback,Unresolved,2023-09-15,28,Website,0
522,2017,2022-06-23,368.47,Electronics,3818.0,2022-09-03,Feedback,Resolved,2023-09-15,28,Website,0
522,2245,2022-09-16,447.67,Clothing,2189.0,2022-09-11,Feedback,Unresolved,2023-09-15,28,Website,0
522,2245,2022-09-16,447.67,Clothing,3818.0,2022-09-03,Feedback,Resolved,2023-09-15,28,Website,0
522,4783,2022-02-20,47.53,Furniture,2189.0,2022-09-11,Feedback,Unresolved,2023-09-15,28,Website,0
522,4783,2022-02-20,47.53,Furniture,3818.0,2022-09-03,Feedback,Resolved,2023-09-15,28,Website,0
522,2035,2022-03-13,101.97,Electronics,2189.0,2022-09-11,Feedback,Unresolved,2023-09-15,28,Website,0
522,2035,2022-03-13,101.97,Electronics,3818.0,2022-09-03,Feedback,Resolved,2023-09-15,28,Website,0
522,5123,2022-06-06,496.06,Groceries,2189.0,2022-09-11,Feedback,Unresolved,2023-09-15,28,Website,0
522,5123,2022-06-06,496.06,Groceries,3818.0,2022-09-03,Feedback,Resolved,2023-09-15,28,Website,0
522,8617,2022-03-19,87.89,Clothing,2189.0,2022-09-11,Feedback,Unresolved,2023-09-15,28,Website,0
522,8617,2022-03-19,87.89,Clothing,3818.0,2022-09-03,Feedback,Resolved,2023-09-15,28,Website,0
522,6930,2022-11-09,430.53,Clothing,2189.0,2022-09-11,Feedback,Unresolved,2023-09-15,28,Website,0
522,6930,2022-11-09,430.53,Clothing,3818.0,2022-09-03,Feedback,Resolved,2023-09-15,28,Website,0
522,2464,2022-02-12,83.08,Electronics,2189.0,2022-09-11,Feedback,Unresolved,2023-09-15,28,Website,0
522,2464,2022-02-12,83.08,Electronics,3818.0,2022-09-03,Feedback,Resolved,2023-09-15,28,Website,0
523,4057,2022-09-18,384.32,Electronics,,,,,2023-08-22,11,Mobile App,0
523,1703,2022-09-06,223.03,Groceries,,,,,2023-08-22,11,Mobile App,0
523,9688,2022-07-15,189.9,Books,,,,,2023-08-22,11,Mobile App,0
523,3370,2022-11-08,130.29,Furniture,,,,,2023-08-22,11,Mobile App,0
523,4915,2022-06-06,367.4,Clothing,,,,,2023-08-22,11,Mobile App,0
523,5517,2022-04-29,38.43,Electronics,,,,,2023-08-22,11,Mobile App,0
523,4994,2022-12-24,10.03,Books,,,,,2023-08-22,11,Mobile App,0
523,1582,2022-01-20,445.04,Groceries,,,,,2023-08-22,11,Mobile App,0
523,6272,2022-04-17,301.58,Electronics,,,,,2023-08-22,11,Mobile App,0
524,4196,2022-10-29,40.78,Groceries,4443.0,2022-08-09,Feedback,Unresolved,2023-10-30,49,Online Banking,0
524,5547,2022-07-20,230.01,Books,4443.0,2022-08-09,Feedback,Unresolved,2023-10-30,49,Online Banking,0
524,4765,2022-11-08,428.82,Furniture,4443.0,2022-08-09,Feedback,Unresolved,2023-10-30,49,Online Banking,0
524,7316,2022-09-04,396.26,Clothing,4443.0,2022-08-09,Feedback,Unresolved,2023-10-30,49,Online Banking,0
524,4845,2022-08-11,241.32,Furniture,4443.0,2022-08-09,Feedback,Unresolved,2023-10-30,49,Online Banking,0
524,3761,2022-11-11,193.12,Furniture,4443.0,2022-08-09,Feedback,Unresolved,2023-10-30,49,Online Banking,0
524,3749,2022-03-23,429.98,Clothing,4443.0,2022-08-09,Feedback,Unresolved,2023-10-30,49,Online Banking,0
524,2841,2022-09-24,254.73,Clothing,4443.0,2022-08-09,Feedback,Unresolved,2023-10-30,49,Online Banking,0
524,1174,2022-11-23,350.34,Clothing,4443.0,2022-08-09,Feedback,Unresolved,2023-10-30,49,Online Banking,0
525,9922,2022-01-02,172.97,Groceries,2423.0,2022-11-24,Inquiry,Unresolved,2023-12-07,41,Website,0
525,9842,2022-09-16,78.67,Groceries,2423.0,2022-11-24,Inquiry,Unresolved,2023-12-07,41,Website,0
525,6342,2022-03-13,132.07,Clothing,2423.0,2022-11-24,Inquiry,Unresolved,2023-12-07,41,Website,0
525,7118,2022-01-14,78.73,Furniture,2423.0,2022-11-24,Inquiry,Unresolved,2023-12-07,41,Website,0
526,9427,2022-09-25,143.03,Books,2443.0,2022-03-21,Feedback,Resolved,2023-02-14,30,Online Banking,0
526,9370,2022-01-27,83.16,Clothing,2443.0,2022-03-21,Feedback,Resolved,2023-02-14,30,Online Banking,0
526,9269,2022-08-31,134.32,Groceries,2443.0,2022-03-21,Feedback,Resolved,2023-02-14,30,Online Banking,0
526,7324,2022-08-04,85.81,Books,2443.0,2022-03-21,Feedback,Resolved,2023-02-14,30,Online Banking,0
527,6994,2022-12-22,194.57,Electronics,,,,,2023-12-28,44,Online Banking,0
527,1037,2022-10-14,132.53,Furniture,,,,,2023-12-28,44,Online Banking,0
527,4755,2022-05-16,16.41,Furniture,,,,,2023-12-28,44,Online Banking,0
528,7585,2022-11-07,82.79,Furniture,8260.0,2022-12-12,Feedback,Resolved,2023-05-16,27,Online Banking,0
528,6833,2022-03-09,276.34,Electronics,8260.0,2022-12-12,Feedback,Resolved,2023-05-16,27,Online Banking,0
528,6958,2022-11-19,24.4,Clothing,8260.0,2022-12-12,Feedback,Resolved,2023-05-16,27,Online Banking,0
528,6872,2022-12-19,480.52,Books,8260.0,2022-12-12,Feedback,Resolved,2023-05-16,27,Online Banking,0
528,8975,2022-03-12,179.18,Electronics,8260.0,2022-12-12,Feedback,Resolved,2023-05-16,27,Online Banking,0
528,6254,2022-02-02,310.32,Books,8260.0,2022-12-12,Feedback,Resolved,2023-05-16,27,Online Banking,0
529,5383,2022-08-06,167.45,Electronics,2273.0,2022-01-13,Feedback,Unresolved,2023-05-18,26,Online Banking,0
529,1052,2022-11-03,371.17,Groceries,2273.0,2022-01-13,Feedback,Unresolved,2023-05-18,26,Online Banking,0
529,8205,2022-04-08,492.19,Furniture,2273.0,2022-01-13,Feedback,Unresolved,2023-05-18,26,Online Banking,0
529,4112,2022-11-21,84.17,Groceries,2273.0,2022-01-13,Feedback,Unresolved,2023-05-18,26,Online Banking,0
529,4467,2022-08-30,130.74,Groceries,2273.0,2022-01-13,Feedback,Unresolved,2023-05-18,26,Online Banking,0
529,2115,2022-08-12,339.92,Groceries,2273.0,2022-01-13,Feedback,Unresolved,2023-05-18,26,Online Banking,0
